央视频道,#genre#
白山公共2普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.138:5540
吉林磐石普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.164:5540
吉林汪清普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.165:5540
吉林图们1普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.166:5540
吉林延吉1普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.167:5540
吉林梨树新闻普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.168:5540
吉林双辽普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.169:5540
吉林公主岭综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.170:5540
吉林伊通1普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.171:5540
吉林柳河综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.172:5540
吉林梅河口普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.173:5540
辉南普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.174:5540
镇赉综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.175:5540
吉林通榆普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.176:5540
吉林大安新闻综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.177:5540
东丰综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.179:5540
吉林扶余普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.180:5540
吉林乾安综合普清,http://nas.tuyuannet.cn:8800/rtp/239.37.0.181:5540
上海频道,#genre#
上海新闻,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031110/index.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海都市,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000018926/index.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
上海ICS,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
七彩戏剧,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031116/index.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3
五星体育,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
东方影视,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
东方财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010003/index.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
法治天地,http://[2409:8087:7001:20:1000::88]:6610/000000001000/9001547084732463424/index.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
第一财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方购物,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010004/index.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=3
浙江频道,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江蓝新闻,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
辽宁频道,#genre#
辽宁卫视,http://119.118.67.215:4022/rtp/232.0.0.126:1234
辽宁都市,http://119.118.67.215:4022/rtp/232.0.0.154:1234
辽宁影视剧,http://119.118.67.215:4022/rtp/232.0.0.25:1234
辽宁体育,http://119.118.67.215:4022/rtp/232.0.0.164:1234
辽宁生活,http://119.118.67.215:4022/rtp/232.0.0.150:1234
辽宁教育青少,http://119.118.67.215:4022/rtp/232.0.0.241:1234
辽宁北方,http://119.118.67.215:4022/rtp/232.0.0.151:1234
辽宁宜佳购物,http://119.118.67.215:4022/rtp/232.0.0.30:1234
辽宁公共,http://119.118.67.215:4022/rtp/232.0.0.168:1234
辽宁经济,http://119.118.67.215:4022/rtp/232.0.0.156:1234
抚顺综合,http://119.118.67.215:4022/rtp/232.0.0.143:1234
抚顺教育,http://119.118.67.215:4022/rtp/232.0.0.145:1234
大洼综合,http://119.118.67.215:4022/rtp/232.0.0.146:1234
盘锦新闻,http://119.118.67.215:4022/rtp/232.0.0.148:1234
辽河新闻综合,http://119.118.67.215:4022/rtp/232.0.0.214:1234
辽河文化生活,http://119.118.67.215:4022/rtp/232.0.0.215:1234
沈阳新闻综合,http://119.118.67.215:4022/rtp/232.0.0.206:1234
山东频道,#genre#
山东体育,http://182.46.8.252:8686/udp/239.21.1.141:5002
山东文旅,http://182.46.8.252:8686/udp/239.21.1.176:5002
山东新闻,http://182.46.8.252:8686/udp/239.21.1.140:5002
山东综艺,http://182.46.8.252:8686/udp/239.21.1.177:5002
昌邑新闻,http://182.46.8.252:8686/udp/239.21.2.27:5002
茌平综合,http://182.46.8.252:8686/udp/239.21.1.219:5002
单县综合,http://182.46.8.252:8686/udp/239.21.2.21:5002
德州公共,http://182.46.8.252:8686/udp/239.21.1.76:5002
德州新闻,http://182.46.8.252:8686/udp/239.21.1.75:5002
定陶,http://182.46.8.252:8686/udp/239.21.1.244:5002
东明,http://182.46.8.252:8686/udp/239.21.1.246:5002
东平新闻,http://182.46.8.252:8686/udp/239.21.1.216:5002
东营公共,http://182.46.8.252:8686/udp/239.21.1.82:5002
东营新闻,http://182.46.8.252:8686/udp/239.21.1.81:5002
冠县综合,http://182.46.8.252:8686/udp/239.21.1.250:5002
海看,http://182.46.8.252:8686/udp/239.21.1.96:5002
菏泽,http://182.46.8.252:8686/udp/239.21.1.103:5002
菏泽2,http://182.46.8.252:8686/udp/239.21.2.18:5002
桓台,http://182.46.8.252:8686/udp/239.21.1.105:5002
惠民综合,http://182.46.8.252:8686/udp/239.21.1.181:5002
济南都市,http://182.46.8.252:8686/udp/239.21.1.63:5002
济南教育,http://182.46.8.252:8686/udp/239.21.1.133:5002
济南科教,http://182.46.8.252:8686/udp/239.21.1.150:5002
济南鲁中,http://182.46.8.252:8686/udp/239.21.1.149:5002
济南商务,http://182.46.8.252:8686/udp/239.21.1.67:5002
济南少儿,http://182.46.8.252:8686/udp/239.21.1.68:5002
济南生活,http://182.46.8.252:8686/udp/239.21.1.64:5002
济南新闻,http://182.46.8.252:8686/udp/239.21.1.62:5002
济南新闻,http://182.46.8.252:8686/udp/239.21.1.94:5002
济南影视,http://182.46.8.252:8686/udp/239.21.1.65:5002
济南娱乐,http://182.46.8.252:8686/udp/239.21.1.66:5002
济宁公共,http://182.46.8.252:8686/udp/239.21.2.20:5002
济宁教育,http://182.46.8.252:8686/udp/239.21.1.139:5002
济宁综合,http://182.46.8.252:8686/udp/239.21.1.138:5002
济宁综合,http://182.46.8.252:8686/udp/239.21.2.19:5002
济阳综合,http://182.46.8.252:8686/udp/239.21.1.187:5002
巨野新闻,http://182.46.8.252:8686/udp/239.21.1.215:5002
莱西综合,http://182.46.8.252:8686/udp/239.21.1.247:5002
兰陵综合,http://182.46.8.252:8686/udp/239.21.1.237:5002
梁山新闻,http://182.46.8.252:8686/udp/239.21.2.12:5002
聊城公共,http://182.46.8.252:8686/udp/239.21.1.254:5002
聊城综合,http://182.46.8.252:8686/udp/239.21.1.253:5002
陵城新闻,http://182.46.8.252:8686/udp/239.21.2.24:5002
美人,http://182.46.8.252:8686/udp/239.21.1.132:5002
蒙阴,http://182.46.8.252:8686/udp/239.21.2.23:5002
墨宝,http://182.46.8.252:8686/udp/239.21.1.130:5002
牟平生活,http://182.46.8.252:8686/udp/239.21.2.11:5002
牟平新闻,http://182.46.8.252:8686/udp/239.21.2.10:5002
宁津新闻,http://182.46.8.252:8686/udp/239.21.2.50:5002
宁阳1,http://182.46.8.252:8686/udp/239.21.1.143:5002
宁阳2,http://182.46.8.252:8686/udp/239.21.1.144:5002
平度新闻,http://182.46.8.252:8686/udp/239.21.1.228:5002
平阴综合,http://182.46.8.252:8686/udp/239.21.1.221:5002
平原新闻,http://182.46.8.252:8686/udp/239.21.1.243:5002
栖霞综合,http://182.46.8.252:8686/udp/239.21.1.229:5002
齐河新闻,http://182.46.8.252:8686/udp/239.21.1.230:5002
青岛1,http://182.46.8.252:8686/udp/239.21.1.69:5002
青岛2,http://182.46.8.252:8686/udp/239.21.1.70:5002
青岛3,http://182.46.8.252:8686/udp/239.21.1.71:5002
青岛4,http://182.46.8.252:8686/udp/239.21.1.72:5002
青岛5,http://182.46.8.252:8686/udp/239.21.1.73:5002
青岛6,http://182.46.8.252:8686/udp/239.21.1.74:5002
青州文化旅游,http://182.46.8.252:8686/udp/239.21.1.231:5002
青州综合,http://182.46.8.252:8686/udp/239.21.1.232:5002
曲阜新闻,http://182.46.8.252:8686/udp/239.21.1.225:5002
日照莒县TV-1,http://182.46.8.252:8686/udp/239.21.1.236:5002
日照科教,http://182.46.8.252:8686/udp/239.21.1.80:5002
日照岚山,http://182.46.8.252:8686/udp/239.21.1.209:5002
日照新闻,http://182.46.8.252:8686/udp/239.21.1.79:5002
荣成综合,http://182.46.8.252:8686/udp/239.21.1.227:5002
乳山,http://182.46.8.252:8686/udp/239.21.1.220:5002
山东教育,http://182.46.8.252:8686/udp/239.21.1.101:5002
山东教育,http://182.46.8.252:8686/udp/239.21.1.169:5002
山东居家购物,http://182.46.8.252:8686/udp/239.21.1.112:5002
山东农科,http://182.46.8.252:8686/udp/239.21.1.59:5002
山东农科,http://182.46.8.252:8686/udp/239.21.1.183:5002
山东齐鲁,http://182.46.8.252:8686/udp/239.21.1.53:5002
山东齐鲁,http://182.46.8.252:8686/udp/239.21.1.134:5002
山东少儿,http://182.46.8.252:8686/udp/239.21.1.60:5002
山东少儿,http://182.46.8.252:8686/udp/239.21.1.208:5002
山东生活,http://182.46.8.252:8686/udp/239.21.1.56:5002
山东生活,http://182.46.8.252:8686/udp/239.21.1.175:5002
莘县,http://182.46.8.252:8686/udp/239.21.1.211:5002
寿光蔬菜,http://182.46.8.252:8686/udp/239.21.1.218:5002
滕州综合,http://182.46.8.252:8686/udp/239.21.1.178:5002
潍坊1,http://182.46.8.252:8686/udp/239.21.1.77:5002
潍坊2,http://182.46.8.252:8686/udp/239.21.1.78:5002
潍坊寿光新闻,http://182.46.8.252:8686/udp/239.21.1.180:5002
文登,http://182.46.8.252:8686/udp/239.21.1.174:5002
无棣综合,http://182.46.8.252:8686/udp/239.21.1.214:5002
五莲新闻,http://182.46.8.252:8686/udp/239.21.1.249:5002
武城新闻,http://182.46.8.252:8686/udp/239.21.1.239:5002
武城影视,http://182.46.8.252:8686/udp/239.21.1.240:5002
夏津公共,http://182.46.8.252:8686/udp/239.21.1.102:5002
夏津综合,http://182.46.8.252:8686/udp/239.21.1.106:5002
新泰乡村,http://182.46.8.252:8686/udp/239.21.1.248:5002
新泰新闻,http://182.46.8.252:8686/udp/239.21.1.210:5002
新闻综合,http://182.46.8.252:8686/udp/239.21.1.193:5002
烟台公共,http://182.46.8.252:8686/udp/239.21.1.117:5002
烟台经济,http://182.46.8.252:8686/udp/239.21.1.205:5002
烟台新闻,http://182.46.8.252:8686/udp/239.21.1.116:5002
烟台影视,http://182.46.8.252:8686/udp/239.21.1.204:5002
兖州新闻,http://182.46.8.252:8686/udp/239.21.1.224:5002
阳信新闻,http://182.46.8.252:8686/udp/239.21.1.252:5002
禹城综合,http://182.46.8.252:8686/udp/239.21.1.241:5002
禹城综艺,http://182.46.8.252:8686/udp/239.21.1.242:5002
郓城新闻,http://182.46.8.252:8686/udp/239.21.1.251:5002
沾化综合,http://182.46.8.252:8686/udp/239.21.1.226:5002
长清新闻,http://182.46.8.252:8686/udp/239.21.1.107:5002
诸城新闻,http://182.46.8.252:8686/udp/239.21.1.217:5002
淄博都市,http://182.46.8.252:8686/udp/239.21.1.83:5002
淄博公共,http://182.46.8.252:8686/udp/239.21.1.182:5002
淄博科教,http://182.46.8.252:8686/udp/239.21.1.110:5002
淄博生活,http://182.46.8.252:8686/udp/239.21.1.109:5002
淄博新闻,http://182.46.8.252:8686/udp/239.21.1.84:5002
淄博沂源新闻,http://182.46.8.252:8686/udp/239.21.1.114:5002
综合测试,http://182.46.8.252:8686/udp/239.21.1.203:5002
邹城新闻,http://182.46.8.252:8686/udp/239.21.1.185:5002
陕西频道,#genre#
陕西新闻资讯,http://1.83.163.63:8888/rtp/239.110.205.83:7944
陕西都市青春,http://1.83.163.63:8888/rtp/239.110.205.84:7940
陕西公共频道,http://1.83.163.63:8888/rtp/239.110.205.130:7756
陕西生活频道,http://1.83.163.63:8888/rtp/239.110.205.134:7740
陕西影视频道,http://1.83.163.63:8888/rtp/239.110.205.131:7752
陕西体育休闲,http://1.83.163.63:8888/rtp/239.110.205.85:7936
陕西西部电影,http://1.83.163.63:8888/rtp/239.110.205.128:7764
陕西乐家购物,http://1.83.163.63:8888/rtp/239.110.205.129:7760
陕西卫视,http://1.83.163.63:8888/rtp/239.109.205.66:8464
西乡融媒,http://1.83.163.63:8888/rtp/239.111.205.17:5140
镇巴电视,http://1.83.163.63:8888/rtp/239.112.205.231:5140
岚皋,http://1.83.163.63:8888/rtp/239.111.205.248:5140
宁强,http://1.83.163.63:8888/rtp/239.111.205.18:5140
紫阳,http://1.83.163.63:8888/rtp/239.112.205.220:5140
商洛,http://1.83.163.63:8888/rtp/239.112.205.189:5140
太白,http://1.83.163.63:8888/rtp/239.111.205.251:5140
千阳[1920*1188],http://1.83.163.63:8888/rtp/239.111.205.250:5140
宝鸡1[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.143:5140
宝鸡1[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.147:5140
宝鸡2[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.144:5140
宝鸡2[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.148:5140
陈仓TV[1920*1080],http://1.83.163.63:8888/rtp/239.111.205.245:5140
凤翔TV[1920*1080],http://1.83.163.63:8888/rtp/239.111.205.244:5140
扶风[1920*1080],http://1.83.163.63:8888/rtp/239.111.205.80:5140
佛坪电视台[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.229:5140
留坝[1920*1080],http://1.83.163.63:8888/rtp/239.112.205.240:5140
陇县1[1920*1080],http://1.83.163.63:8888/rtp/239.111.205.252:5140
眉县新闻综合[1920*1080],http://1.83.163.63:8888/rtp/239.111.205.81:5140
洋县电视台,http://1.83.163.63:8888/rtp/239.111.205.77:5140
西安新闻综合,https://xatv-yd1.xiancity.cn/live/1/index.m3u8
西安都市,https://xatv-yd1.xiancity.cn/live/2/index.m3u8
西安教育,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
西安商务资讯,https://xatv-yd1.xiancity.cn/live/3/index.m3u8
西安影视,https://xatv-yd1.xiancity.cn/live/4/index.m3u8
西安丝路,https://xatv-yd1.xiancity.cn/live/5/index.m3u8
乐购购物,http://1.83.163.63:8888/rtp/239.111.205.30:5140
西安移动电视,https://xatv-yd1.xiancity.cn/live/7/index.m3u8
渭南新闻综合,http://1.83.163.63:8888/rtp/239.111.205.19:5140
榆阳,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227017/index.m3u8
镇巴电视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
志丹,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226989/index.m3u8
子洲,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227104/index.m3u8
CHTV,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227080/index.m3u8
城固,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226920/index.m3u8西安新闻综合,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/index.m3u8
西安都市频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/index.m3u8
西安商务资讯,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
西安影视频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/index.m3u8
西安丝路频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/index.m3u8
西安教育频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
海南频道,#genre#
海南公共,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000057/1.m3u8
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8
海南文旅,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000113/1.m3u8
海南新闻,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/1.m3u8
海南自贸,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000116/1.m3u8
新海南,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010090/1.m3u8
4KUHD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8
CCTV-1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8
CCTV-1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010045/1.m3u8
CCTV-1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8
CCTV-2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010050/1.m3u8
CCTV-2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8
CCTV-3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010138/1.m3u8
CCTV-3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8
CCTV-4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8
CCTV-5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8
CCTV-5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8
CCTV-5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010127/1.m3u8
CCTV-5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010044/1.m3u8
CCTV-5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8
CCTV-6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8
CCTV-6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010140/1.m3u8
CCTV-7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010051/1.m3u8
CCTV-7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8
CCTV-8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV-8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010141/1.m3u8
CCTV-9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV-10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010046/1.m3u8
CCTV-10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV-11,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8
CCTV-12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8
CCTV-12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010047/1.m3u8
CCTV-13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV-14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV-14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010048/1.m3u8
CCTV-15,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV-16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/1.m3u8
CCTV-17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010049/1.m3u8
CCTV-17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8
CCTV中视购物,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010134/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8
古装剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010004/1.m3u8
家庭剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010074/1.m3u8
潮妈辣婆,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010005/1.m3u8
动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
爱情喜剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010000/1.m3u8
东北热剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010021/1.m3u8
欢乐剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010025/1.m3u8
哒啵赛事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010125/1.m3u8
武搏世界,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010135/1.m3u8
精品萌宠,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010146/1.m3u8
咪咕全民热练,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010147/1.m3u8
惊悚悬疑,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010077/1.m3u8
